Datetime,Close,High,Low,Open,Volume
2026-01-23 09:05:00+00:00,25088.19921875,25094.650390625,25063.69921875,25088.25,0
2026-01-23 09:10:00+00:00,25083.650390625,25107.80078125,25083.650390625,25087.150390625,0
2026-01-23 09:15:00+00:00,25058.349609375,25100.80078125,25057.30078125,25089.150390625,0
2026-01-23 09:20:00+00:00,25077.05078125,25085.80078125,25058.150390625,25058.150390625,0
2026-01-23 09:25:00+00:00,25090.650390625,25106.150390625,25079.349609375,25079.349609375,0
2026-01-23 09:30:00+00:00,25060.25,25096.0,25055.849609375,25093.900390625,0
2026-01-23 09:35:00+00:00,25029.94921875,25061.05078125,25028.849609375,25060.55078125,0
2026-01-23 09:40:00+00:00,25045.849609375,25048.69921875,25029.900390625,25031.900390625,0
2026-01-23 09:45:00+00:00,25039.25,25062.849609375,25025.55078125,25046.5,0
2026-01-23 09:50:00+00:00,25048.0,25049.80078125,25034.69921875,25040.849609375,0
2026-01-23 09:55:00+00:00,25064.75,25074.5,25045.900390625,25049.599609375,0
2026-01-27 03:45:00+00:00,25009.94921875,25123.44921875,25007.849609375,25079.0,0
2026-01-27 03:50:00+00:00,24946.400390625,25008.69921875,24938.849609375,25007.5,0
2026-01-27 03:55:00+00:00,24958.55078125,24970.69921875,24933.05078125,24946.30078125,0
2026-01-27 04:00:00+00:00,24989.5,25000.19921875,24940.19921875,24958.400390625,0
2026-01-27 04:05:00+00:00,25091.5,25095.150390625,24977.80078125,24989.94921875,0
2026-01-27 04:10:00+00:00,25147.599609375,25147.599609375,25064.75,25090.650390625,0
2026-01-27 04:15:00+00:00,25152.19921875,25160.44921875,25121.0,25148.80078125,0
2026-01-27 04:20:00+00:00,25137.25,25158.75,25126.400390625,25151.75,0
2026-01-27 04:25:00+00:00,25108.900390625,25141.30078125,25100.94921875,25139.05078125,0
2026-01-27 04:30:00+00:00,25130.30078125,25152.349609375,25111.0,25111.0,0
2026-01-27 04:35:00+00:00,25099.44921875,25133.19921875,25083.349609375,25130.19921875,0
2026-01-27 04:40:00+00:00,25128.44921875,25131.599609375,25086.900390625,25099.900390625,0
2026-01-27 04:45:00+00:00,25176.599609375,25184.0,25123.5,25129.349609375,0
2026-01-27 04:50:00+00:00,25161.55078125,25179.0,25158.400390625,25177.0,0
2026-01-27 04:55:00+00:00,25117.69921875,25172.349609375,25117.30078125,25161.19921875,0
2026-01-27 05:00:00+00:00,25128.650390625,25133.400390625,25105.75,25117.69921875,0
2026-01-27 05:05:00+00:00,25110.650390625,25131.55078125,25108.69921875,25128.30078125,0
2026-01-27 05:10:00+00:00,25030.0,25112.349609375,25019.69921875,25112.099609375,0
2026-01-27 05:15:00+00:00,25041.349609375,25044.75,25012.44921875,25028.849609375,0
2026-01-27 05:20:00+00:00,24994.69921875,25041.599609375,24979.19921875,25041.599609375,0
2026-01-27 05:25:00+00:00,24983.25,25011.400390625,24979.05078125,24996.400390625,0
2026-01-27 05:30:00+00:00,25011.05078125,25021.5,24980.0,24983.849609375,0
2026-01-27 05:35:00+00:00,25019.25,25039.80078125,24994.05078125,25008.80078125,0
2026-01-27 05:40:00+00:00,25029.400390625,25030.30078125,25013.80078125,25019.94921875,0
2026-01-27 05:45:00+00:00,25048.05078125,25057.099609375,25022.099609375,25029.05078125,0
2026-01-27 05:50:00+00:00,25039.400390625,25064.849609375,25037.150390625,25049.80078125,0
2026-01-27 05:55:00+00:00,25057.69921875,25066.650390625,25030.94921875,25038.650390625,0
2026-01-27 06:00:00+00:00,25063.0,25084.80078125,25052.55078125,25057.75,0
2026-01-27 06:05:00+00:00,25090.5,25091.650390625,25062.849609375,25063.0,0
2026-01-27 06:10:00+00:00,25154.650390625,25157.849609375,25079.44921875,25091.0,0
2026-01-27 06:15:00+00:00,25108.150390625,25162.05078125,25107.75,25154.150390625,0
2026-01-27 06:20:00+00:00,25086.75,25109.69921875,25084.19921875,25109.400390625,0
2026-01-27 06:25:00+00:00,25103.650390625,25116.94921875,25083.599609375,25088.55078125,0
2026-01-27 06:30:00+00:00,25113.650390625,25131.80078125,25092.650390625,25104.0,0
2026-01-27 06:35:00+00:00,25115.25,25125.900390625,25114.150390625,25114.55078125,0
2026-01-27 06:40:00+00:00,25120.349609375,25137.650390625,25113.94921875,25116.25,0
2026-01-27 06:45:00+00:00,25091.94921875,25127.55078125,25091.25,25121.55078125,0
2026-01-27 06:50:00+00:00,25127.599609375,25135.5,25091.19921875,25092.0,0
2026-01-27 06:55:00+00:00,25102.099609375,25138.19921875,25100.349609375,25127.099609375,0
2026-01-27 07:00:00+00:00,25098.80078125,25109.25,25083.099609375,25102.25,0
2026-01-27 07:05:00+00:00,25086.400390625,25101.80078125,25070.55078125,25099.0,0
2026-01-27 07:10:00+00:00,25079.55078125,25093.650390625,25076.55078125,25086.099609375,0
2026-01-27 07:15:00+00:00,25058.5,25091.80078125,25058.5,25081.19921875,0
2026-01-27 07:20:00+00:00,25094.30078125,25100.400390625,25056.5,25060.44921875,0
2026-01-27 07:25:00+00:00,25088.94921875,25096.849609375,25082.349609375,25094.0,0
2026-01-27 07:30:00+00:00,25080.94921875,25090.44921875,25065.150390625,25088.94921875,0
2026-01-27 07:35:00+00:00,25089.599609375,25094.400390625,25074.19921875,25080.69921875,0
2026-01-27 07:40:00+00:00,25088.94921875,25090.900390625,25071.150390625,25089.5,0
2026-01-27 07:45:00+00:00,25098.05078125,25099.5,25081.19921875,25089.099609375,0
2026-01-27 07:50:00+00:00,25103.55078125,25112.75,25085.900390625,25098.599609375,0
2026-01-27 07:55:00+00:00,25120.900390625,25123.69921875,25089.849609375,25102.400390625,0
2026-01-27 08:00:00+00:00,25106.900390625,25132.25,25106.5,25122.69921875,0
2026-01-27 08:05:00+00:00,25031.69921875,25108.55078125,25027.69921875,25107.25,0
2026-01-27 08:10:00+00:00,25045.25,25064.099609375,25018.0,25033.599609375,0
2026-01-27 08:15:00+00:00,25058.650390625,25060.75,25040.650390625,25046.150390625,0
2026-01-27 08:20:00+00:00,25043.44921875,25065.900390625,25036.94921875,25059.80078125,0
2026-01-27 08:25:00+00:00,25049.349609375,25065.650390625,25039.599609375,25043.75,0
2026-01-27 08:30:00+00:00,25016.55078125,25055.650390625,25013.150390625,25050.849609375,0
2026-01-27 08:35:00+00:00,25024.44921875,25033.099609375,24998.25,25017.400390625,0
2026-01-27 08:40:00+00:00,25034.55078125,25059.400390625,25024.349609375,25026.05078125,0
2026-01-27 08:45:00+00:00,25029.349609375,25039.5,25024.05078125,25034.900390625,0
2026-01-27 08:50:00+00:00,25021.25,25032.849609375,25007.849609375,25030.05078125,0
2026-01-27 08:55:00+00:00,25032.650390625,25039.44921875,25019.0,25022.69921875,0
2026-01-27 09:00:00+00:00,25041.75,25051.099609375,25024.44921875,25032.69921875,0
2026-01-27 09:05:00+00:00,25092.400390625,25093.05078125,25040.650390625,25042.30078125,0
2026-01-27 09:10:00+00:00,25087.599609375,25108.650390625,25084.849609375,25093.099609375,0
2026-01-27 09:15:00+00:00,25115.19921875,25116.05078125,25088.30078125,25088.900390625,0
2026-01-27 09:20:00+00:00,25142.5,25145.80078125,25115.150390625,25115.900390625,0
2026-01-27 09:25:00+00:00,25139.44921875,25155.30078125,25116.55078125,25143.599609375,0
2026-01-27 09:30:00+00:00,25128.849609375,25145.55078125,25100.75,25141.19921875,0
2026-01-27 09:35:00+00:00,25147.69921875,25160.25,25125.900390625,25130.5,0
2026-01-27 09:40:00+00:00,25170.400390625,25175.349609375,25142.75,25142.94921875,0
2026-01-27 09:45:00+00:00,25202.900390625,25207.349609375,25168.05078125,25169.25,0
2026-01-27 09:50:00+00:00,25229.94921875,25229.94921875,25190.650390625,25203.94921875,0
2026-01-27 09:55:00+00:00,25234.099609375,25246.099609375,25225.69921875,25230.400390625,0
2026-01-28 03:45:00+00:00,25336.0,25336.150390625,25227.650390625,25248.599609375,0
2026-01-28 03:50:00+00:00,25358.75,25371.400390625,25335.099609375,25335.44921875,0
2026-01-28 03:55:00+00:00,25352.75,25366.650390625,25324.69921875,25357.900390625,0
2026-01-28 04:00:00+00:00,25309.30078125,25363.900390625,25308.69921875,25352.099609375,0
2026-01-28 04:05:00+00:00,25311.099609375,25319.099609375,25286.5,25310.30078125,0
2026-01-28 04:10:00+00:00,25293.0,25319.849609375,25289.0,25311.400390625,0
2026-01-28 04:15:00+00:00,25292.69921875,25299.599609375,25278.099609375,25292.94921875,0
2026-01-28 04:20:00+00:00,25288.400390625,25302.900390625,25278.55078125,25292.650390625,0
2026-01-28 04:25:00+00:00,25303.69921875,25304.650390625,25272.69921875,25288.400390625,0
2026-01-28 04:30:00+00:00,25289.80078125,25316.400390625,25281.69921875,25304.69921875,0
2026-01-28 04:35:00+00:00,25252.099609375,25295.650390625,25244.44921875,25290.25,0
2026-01-28 04:40:00+00:00,25248.099609375,25265.099609375,25240.400390625,25252.849609375,0
2026-01-28 04:45:00+00:00,25260.400390625,25260.400390625,25235.599609375,25248.30078125,0
2026-01-28 04:50:00+00:00,25274.849609375,25278.099609375,25254.25,25260.349609375,0
2026-01-28 04:55:00+00:00,25246.5,25281.599609375,25246.5,25275.349609375,0
2026-01-28 05:00:00+00:00,25259.0,25260.69921875,25234.05078125,25246.849609375,0
2026-01-28 05:05:00+00:00,25301.599609375,25302.19921875,25256.150390625,25259.30078125,0
2026-01-28 05:10:00+00:00,25281.69921875,25301.849609375,25279.80078125,25301.849609375,0
2026-01-28 05:15:00+00:00,25281.150390625,25285.80078125,25267.349609375,25282.19921875,0
2026-01-28 05:20:00+00:00,25296.30078125,25298.599609375,25280.599609375,25280.80078125,0
2026-01-28 05:25:00+00:00,25298.75,25305.650390625,25286.69921875,25296.150390625,0
2026-01-28 05:30:00+00:00,25321.099609375,25322.44921875,25288.849609375,25299.849609375,0
2026-01-28 05:35:00+00:00,25321.150390625,25330.599609375,25314.44921875,25321.0,0
2026-01-28 05:40:00+00:00,25325.599609375,25326.69921875,25312.900390625,25320.599609375,0
2026-01-28 05:45:00+00:00,25322.55078125,25328.599609375,25313.30078125,25325.349609375,0
2026-01-28 05:50:00+00:00,25337.900390625,25339.150390625,25318.94921875,25322.5,0
2026-01-28 05:55:00+00:00,25336.94921875,25351.05078125,25330.69921875,25337.19921875,0
2026-01-28 06:00:00+00:00,25337.80078125,25343.94921875,25330.94921875,25337.400390625,0
2026-01-28 06:05:00+00:00,25309.400390625,25338.099609375,25301.099609375,25337.400390625,0
2026-01-28 06:10:00+00:00,25292.5,25310.55078125,25292.30078125,25310.55078125,0
2026-01-28 06:15:00+00:00,25316.5,25320.94921875,25290.650390625,25292.80078125,0
2026-01-28 06:20:00+00:00,25314.599609375,25321.900390625,25309.0,25317.099609375,0
2026-01-28 06:25:00+00:00,25321.80078125,25322.44921875,25310.19921875,25314.150390625,0
2026-01-28 06:30:00+00:00,25328.75,25332.25,25318.900390625,25320.849609375,0
2026-01-28 06:35:00+00:00,25317.5,25339.5,25316.44921875,25329.150390625,0
2026-01-28 06:40:00+00:00,25313.80078125,25319.349609375,25306.94921875,25317.55078125,0
2026-01-28 06:45:00+00:00,25302.0,25318.05078125,25299.94921875,25313.80078125,0
2026-01-28 06:50:00+00:00,25286.099609375,25309.94921875,25286.05078125,25302.5,0
2026-01-28 06:55:00+00:00,25271.80078125,25290.19921875,25269.0,25286.599609375,0
2026-01-28 07:00:00+00:00,25279.5,25286.19921875,25269.05078125,25272.0,0
2026-01-28 07:05:00+00:00,25274.900390625,25285.94921875,25271.099609375,25280.25,0
2026-01-28 07:10:00+00:00,25275.349609375,25277.849609375,25258.94921875,25274.650390625,0
2026-01-28 07:15:00+00:00,25265.099609375,25281.05078125,25263.05078125,25275.599609375,0
2026-01-28 07:20:00+00:00,25265.400390625,25279.44921875,25261.0,25264.400390625,0
2026-01-28 07:25:00+00:00,25258.099609375,25268.349609375,25257.05078125,25265.150390625,0
2026-01-28 07:30:00+00:00,25262.25,25269.150390625,25252.05078125,25258.099609375,0
2026-01-28 07:35:00+00:00,25260.05078125,25267.150390625,25256.349609375,25262.400390625,0
2026-01-28 07:40:00+00:00,25276.25,25279.69921875,25256.849609375,25260.05078125,0
2026-01-28 07:45:00+00:00,25278.55078125,25291.30078125,25268.80078125,25276.599609375,0
2026-01-28 07:50:00+00:00,25238.30078125,25280.150390625,25215.05078125,25278.5,0
2026-01-28 07:55:00+00:00,25238.650390625,25252.55078125,25227.849609375,25239.25,0
2026-01-28 08:00:00+00:00,25232.80078125,25251.5,25232.80078125,25238.349609375,0
2026-01-28 08:05:00+00:00,25232.400390625,25234.900390625,25225.849609375,25233.0,0
2026-01-28 08:10:00+00:00,25208.349609375,25240.80078125,25207.150390625,25232.0,0
2026-01-28 08:15:00+00:00,25198.80078125,25213.44921875,25191.599609375,25207.349609375,0
2026-01-28 08:20:00+00:00,25218.849609375,25220.849609375,25188.150390625,25199.05078125,0
2026-01-28 08:25:00+00:00,25231.30078125,25234.19921875,25216.900390625,25218.849609375,0
2026-01-28 08:30:00+00:00,25235.5,25242.80078125,25224.599609375,25232.25,0
2026-01-28 08:35:00+00:00,25223.80078125,25237.44921875,25221.69921875,25235.80078125,0
2026-01-28 08:40:00+00:00,25209.05078125,25233.55078125,25205.150390625,25223.94921875,0
2026-01-28 08:45:00+00:00,25226.349609375,25226.44921875,25201.099609375,25208.650390625,0
2026-01-28 08:50:00+00:00,25219.099609375,25232.150390625,25211.0,25226.400390625,0
2026-01-28 08:55:00+00:00,25235.150390625,25239.599609375,25216.349609375,25219.80078125,0
2026-01-28 09:00:00+00:00,25224.30078125,25250.69921875,25224.30078125,25235.150390625,0
2026-01-28 09:05:00+00:00,25236.75,25240.599609375,25218.94921875,25223.55078125,0
2026-01-28 09:10:00+00:00,25251.55078125,25253.19921875,25232.80078125,25237.650390625,0
2026-01-28 09:15:00+00:00,25280.5,25280.849609375,25251.19921875,25252.05078125,0
2026-01-28 09:20:00+00:00,25307.19921875,25309.55078125,25278.0,25280.900390625,0
2026-01-28 09:25:00+00:00,25320.69921875,25329.05078125,25307.75,25307.75,0
2026-01-28 09:30:00+00:00,25334.349609375,25344.5,25320.80078125,25320.80078125,0
2026-01-28 09:35:00+00:00,25333.19921875,25344.099609375,25323.19921875,25333.599609375,0
2026-01-28 09:40:00+00:00,25329.650390625,25334.650390625,25322.5,25333.19921875,0
2026-01-28 09:45:00+00:00,25350.55078125,25356.44921875,25329.75,25329.75,0
2026-01-28 09:50:00+00:00,25351.599609375,25357.900390625,25346.400390625,25350.55078125,0
2026-01-28 09:55:00+00:00,25348.05078125,25358.400390625,25341.0,25350.5,0
2026-01-29 03:45:00+00:00,25280.55078125,25346.400390625,25250.30078125,25346.400390625,0
2026-01-29 03:50:00+00:00,25275.849609375,25285.44921875,25252.400390625,25281.30078125,0
2026-01-29 03:55:00+00:00,25272.599609375,25304.599609375,25271.599609375,25275.05078125,0
2026-01-29 04:00:00+00:00,25280.55078125,25282.25,25252.30078125,25270.69921875,0
2026-01-29 04:05:00+00:00,25222.0,25279.099609375,25216.099609375,25279.0,0
2026-01-29 04:10:00+00:00,25210.69921875,25210.69921875,25208.099609375,25210.150390625,0
2026-01-29 04:15:00+00:00,25229.099609375,25232.80078125,25204.400390625,25209.0,0
2026-01-29 04:20:00+00:00,25180.69921875,25238.349609375,25176.69921875,25227.44921875,0
2026-01-29 04:25:00+00:00,25184.849609375,25192.150390625,25160.05078125,25181.44921875,0
2026-01-29 04:30:00+00:00,25193.0,25197.900390625,25167.05078125,25185.30078125,0
2026-01-29 04:35:00+00:00,25190.69921875,25200.05078125,25172.900390625,25192.849609375,0
2026-01-29 04:40:00+00:00,25211.650390625,25214.349609375,25178.849609375,25190.400390625,0
2026-01-29 04:45:00+00:00,25210.849609375,25221.94921875,25205.400390625,25210.349609375,0
2026-01-29 04:50:00+00:00,25213.30078125,25218.30078125,25167.650390625,25211.25,0
2026-01-29 04:55:00+00:00,25194.30078125,25214.900390625,25179.19921875,25211.849609375,0
2026-01-29 05:00:00+00:00,25212.44921875,25218.5,25183.400390625,25194.30078125,0
2026-01-29 05:05:00+00:00,25195.599609375,25221.650390625,25195.599609375,25213.099609375,0
2026-01-29 05:10:00+00:00,25190.0,25204.94921875,25175.94921875,25186.099609375,0
2026-01-29 05:15:00+00:00,25184.849609375,25200.849609375,25184.5,25191.05078125,0
2026-01-29 05:20:00+00:00,25224.05078125,25227.94921875,25183.55078125,25184.349609375,0
2026-01-29 05:25:00+00:00,25233.849609375,25240.55078125,25218.599609375,25223.94921875,0
2026-01-29 05:30:00+00:00,25238.400390625,25243.80078125,25232.349609375,25241.849609375,0
2026-01-29 05:35:00+00:00,25247.400390625,25252.099609375,25230.099609375,25238.55078125,0
2026-01-29 05:40:00+00:00,25257.80078125,25258.94921875,25242.05078125,25247.75,0
2026-01-29 05:45:00+00:00,25267.55078125,25279.25,25257.19921875,25257.94921875,0
2026-01-29 05:50:00+00:00,25287.5,25296.900390625,25263.25,25267.55078125,0
2026-01-29 05:55:00+00:00,25278.400390625,25287.75,25261.25,25287.75,0
2026-01-29 06:00:00+00:00,25262.80078125,25295.19921875,25261.5,25277.400390625,0
2026-01-29 06:05:00+00:00,25256.099609375,25267.400390625,25249.0,25262.849609375,0
2026-01-29 06:10:00+00:00,25269.44921875,25276.75,25254.25,25255.80078125,0
2026-01-29 06:15:00+00:00,25262.80078125,25270.19921875,25249.150390625,25270.19921875,0
2026-01-29 06:20:00+00:00,25244.25,25274.900390625,25240.0,25263.0,0
2026-01-29 06:25:00+00:00,25258.80078125,25263.400390625,25243.55078125,25243.94921875,0
2026-01-29 06:30:00+00:00,25265.5,25268.80078125,25255.650390625,25259.099609375,0
2026-01-29 06:35:00+00:00,25284.150390625,25287.94921875,25259.900390625,25265.599609375,0
2026-01-29 06:40:00+00:00,25280.75,25286.55078125,25265.0,25283.69921875,0
2026-01-29 06:45:00+00:00,25271.349609375,25282.94921875,25267.099609375,25280.400390625,0
2026-01-29 06:50:00+00:00,25288.30078125,25290.150390625,25262.05078125,25271.150390625,0
2026-01-29 06:55:00+00:00,25284.94921875,25289.150390625,25268.19921875,25289.150390625,0
2026-01-29 07:00:00+00:00,25297.30078125,25309.05078125,25284.900390625,25285.849609375,0
2026-01-29 07:05:00+00:00,25288.80078125,25300.80078125,25286.69921875,25297.900390625,0
2026-01-29 07:10:00+00:00,25282.5,25297.150390625,25281.25,25289.650390625,0
2026-01-29 07:15:00+00:00,25302.44921875,25309.44921875,25276.44921875,25282.30078125,0
2026-01-29 07:20:00+00:00,25329.25,25332.599609375,25301.849609375,25303.150390625,0
2026-01-29 07:25:00+00:00,25321.80078125,25340.849609375,25317.05078125,25330.05078125,0
2026-01-29 07:30:00+00:00,25351.30078125,25351.650390625,25321.0,25322.25,0
2026-01-29 07:35:00+00:00,25356.849609375,25367.30078125,25349.349609375,25351.650390625,0
2026-01-29 07:40:00+00:00,25353.650390625,25364.0,25345.25,25357.150390625,0
2026-01-29 07:45:00+00:00,25338.30078125,25356.400390625,25334.75,25353.44921875,0
2026-01-29 07:50:00+00:00,25345.44921875,25347.400390625,25335.75,25338.25,0
2026-01-29 07:55:00+00:00,25336.75,25350.5,25328.30078125,25345.75,0
2026-01-29 08:00:00+00:00,25374.05078125,25379.900390625,25333.44921875,25337.150390625,0
2026-01-29 08:05:00+00:00,25388.69921875,25389.75,25371.849609375,25374.30078125,0
2026-01-29 08:10:00+00:00,25402.5,25403.44921875,25380.30078125,25387.80078125,0
2026-01-29 08:15:00+00:00,25419.5,25430.30078125,25400.05078125,25403.44921875,0
2026-01-29 08:20:00+00:00,25421.400390625,25426.099609375,25414.900390625,25419.150390625,0
2026-01-29 08:25:00+00:00,25430.900390625,25431.05078125,25416.400390625,25421.150390625,0
2026-01-29 08:30:00+00:00,25416.900390625,25436.25,25416.5,25430.05078125,0
2026-01-29 08:35:00+00:00,25384.900390625,25416.94921875,25383.650390625,25416.94921875,0
2026-01-29 08:40:00+00:00,25412.900390625,25420.849609375,25384.30078125,25385.099609375,0
2026-01-29 08:45:00+00:00,25401.849609375,25420.05078125,25400.349609375,25413.30078125,0
2026-01-29 08:50:00+00:00,25409.849609375,25410.80078125,25398.650390625,25402.55078125,0
2026-01-29 08:55:00+00:00,25430.94921875,25431.0,25408.599609375,25409.94921875,0
2026-01-29 09:00:00+00:00,25448.0,25454.0,25430.69921875,25431.150390625,0
2026-01-29 09:05:00+00:00,25441.75,25451.25,25434.94921875,25447.599609375,0
2026-01-29 09:10:00+00:00,25440.25,25444.44921875,25430.650390625,25441.25,0
2026-01-29 09:15:00+00:00,25451.19921875,25455.05078125,25436.19921875,25439.69921875,0
2026-01-29 09:20:00+00:00,25444.849609375,25457.19921875,25440.05078125,25451.5,0
2026-01-29 09:25:00+00:00,25434.80078125,25444.80078125,25429.94921875,25444.80078125,0
2026-01-29 09:30:00+00:00,25419.400390625,25445.900390625,25408.0,25436.94921875,0
2026-01-29 09:35:00+00:00,25421.44921875,25433.849609375,25408.0,25420.0,0
2026-01-29 09:40:00+00:00,25407.599609375,25428.349609375,25407.599609375,25423.0,0
2026-01-29 09:45:00+00:00,25421.55078125,25431.650390625,25405.099609375,25407.650390625,0
2026-01-29 09:50:00+00:00,25412.44921875,25427.69921875,25408.69921875,25421.5,0
2026-01-29 09:55:00+00:00,25422.099609375,25425.94921875,25405.69921875,25413.849609375,0
2026-01-30 03:45:00+00:00,25259.30078125,25284.400390625,25226.75,25261.25,0
2026-01-30 03:50:00+00:00,25238.849609375,25266.0,25234.19921875,25257.80078125,0
2026-01-30 03:55:00+00:00,25242.0,25280.599609375,25230.650390625,25236.150390625,0
2026-01-30 04:00:00+00:00,25261.400390625,25261.900390625,25219.150390625,25242.5,0
2026-01-30 04:05:00+00:00,25290.650390625,25308.5,25261.19921875,25261.19921875,0
2026-01-30 04:10:00+00:00,25292.25,25304.55078125,25268.80078125,25291.05078125,0
